,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
11965,2021-05-29,Romanticide LE,Terran,Terran,milkicow,Geralt,10.11,Geralt,0
11966,2021-05-29,Oxide LE,Terran,Terran,milkicow,Geralt,14.12,Geralt,0
11967,2021-05-30,Jagannatha LE,Protoss,Protoss,MaxPax,GOStephano,08.42,MaxPax,1
11968,2021-05-30,Romanticide LE,Protoss,Protoss,MaxPax,GOStephano,09.57,MaxPax,1
11969,2021-05-28,Lightshade LE,Terran,Terran,HeroMarine,MaxPax,14.36,HeroMarine,1
11970,2021-05-28,2000 Atmospheres LE,Terran,Terran,HeroMarine,MaxPax,11.47,HeroMarine,1
11971,2021-05-30,Lightshade LE,Terran,Terran,HeroMarine,ShoWTimE,08.46,ShoWTimE,0
11972,2021-05-30,2000 Atmospheres LE,Terran,Terran,HeroMarine,ShoWTimE,06.32,HeroMarine,1
11973,2021-05-30,Oxide LE,Terran,Terran,HeroMarine,ShoWTimE,07.06,HeroMarine,1
11974,2021-05-19,Romanticide LE,Protoss,Protoss,ShoWTimE,milkicow,21.30,ShoWTimE,1
11975,2021-05-19,Oxide LE,Protoss,Protoss,ShoWTimE,milkicow,17.35,ShoWTimE,1
11976,2021-05-30,Romanticide LE,Terran,Terran,milkicow,SKillous,15.28,SKillous,0
11977,2021-05-30,2000 Atmospheres LE,Terran,Terran,milkicow,SKillous,13.25,SKillous,0
11978,2021-05-28,2000 Atmospheres LE,Protoss,Protoss,ShoWTimE,SKillous,10.06,ShoWTimE,1
11979,2021-05-28,Romanticide LE,Protoss,Protoss,ShoWTimE,SKillous,08.54,ShoWTimE,1
11980,2018-02-24,Backwater LE,Terran,Terran,RuFF,CatZ,34.22,RuFF,1
11981,2018-09-09,Fracture LE,Terran,Terran,HeroMarine,TIME,06.10,TIME,0
11982,2018-09-09,Lost and Found LE,Terran,Terran,HeroMarine,TIME,07.23,TIME,0
11983,2018-09-09,Dreamcatcher LE,Terran,Terran,TIME,HeroMarine,16.10,TIME,1
11984,2018-09-09,Acid Plant LE,Zerg,Zerg,Serral,Lambo,11.08,Serral,1
11985,2018-09-09,Blueshift LE,Zerg,Zerg,Lambo,Serral,05.25,Serral,0
11986,2018-09-09,Cerulean Fall LE,Zerg,Zerg,Serral,Lambo,10.37,Lambo,0
11987,2018-09-09,Dreamcatcher LE,Zerg,Zerg,Serral,Lambo,06.23,Lambo,0
11988,2018-09-09,Lost and Found LE,Zerg,Zerg,Serral,Lambo,12.22,Serral,1
11989,2018-09-09,Lost and Found LE,Zerg,Zerg,Lambo,ShoWTimE,08.45,Lambo,1
11990,2018-09-09,Blueshift LE,Zerg,Zerg,Lambo,ShoWTimE,11.01,Lambo,1
11991,2018-09-09,Acid Plant LE,Zerg,Zerg,Lambo,ShoWTimE,13.26,ShoWTimE,0
11992,2018-09-09,Dreamcatcher LE,Protoss,Protoss,ShoWTimE,Lambo,14.24,Lambo,0
11993,2018-08-14,Dreamcatcher LE,Terran,Terran,RazerBlader,NERFTERRANXD,11.07,NERFTERRANXD,0
11994,2018-09-09,Fracture LE,Zerg,Zerg,Reynor,Serral,08.25,Serral,0
11995,2018-09-09,Lost and Found LE,Zerg,Zerg,Reynor,Serral,10.32,Reynor,1
11996,2018-09-09,Acid Plant LE,Zerg,Zerg,Reynor,Serral,08.36,Reynor,1
11997,2018-09-09,Dreamcatcher LE,Zerg,Zerg,Reynor,Serral,13.04,Serral,0
11998,2018-09-09,Blueshift LE,Zerg,Zerg,Reynor,Serral,06.55,Reynor,1
11999,2018-09-09,Cerulean Fall LE,Zerg,Zerg,Reynor,Serral,32.24,Serral,0
12000,2018-09-09,Para Site LE,Zerg,Zerg,Reynor,Serral,10.02,Serral,0
12001,2018-02-26,Acid Plant LE,Terran,Terran,RuFF,A.I.,05.55,RuFF,1
12002,2018-09-09,Fracture LE,Zerg,Zerg,Serral,Scarlett,15.08,Serral,1
12003,2018-09-09,Cerulean Fall LE,Zerg,Zerg,Serral,Scarlett,04.04,Scarlett,0
12004,2018-02-20,Backwater LE,Zerg,Zerg,Kane,RuFF,17.36,RuFF,0
12005,2018-09-08,Cerulean Fall LE,Terran,Terran,uThermaL,Denver,06.58,Denver,0
12006,2018-09-08,Acid Plant LE,Terran,Terran,uThermaL,Denver,11.17,uThermaL,1
12007,2018-09-08,Fracture LE,Terran,Terran,uThermaL,Denver,07.39,uThermaL,1
12008,2018-09-08,Blueshift LE,Terran,Terran,uThermaL,Denver,17.18,uThermaL,1
12009,2018-09-08,Dreamcatcher LE,Protoss,Protoss,DnS,ShoWTimE,10.10,ShoWTimE,0
12010,2018-09-08,Fracture LE,Terran,Terran,Semper,HeroMarine,12.22,HeroMarine,0
12011,2018-09-08,Dreamcatcher LE,Terran,Terran,Semper,HeroMarine,05.07,HeroMarine,0
12012,2018-09-08,Acid Plant LE,Terran,Terran,HeroMarine,Semper,12.54,HeroMarine,1
12013,2018-09-08,Cerulean Fall LE,Zerg,Zerg,JonSnow,Serral,10.24,JonSnow,1
12014,2018-09-08,Acid Plant LE,Zerg,Zerg,JonSnow,Serral,11.33,Serral,0
12015,2018-09-08,Blueshift LE,Zerg,Zerg,Serral,JonSnow,09.45,Serral,1
12016,2018-09-08,Dreamcatcher LE,Zerg,Zerg,Serral,JonSnow,08.55,Serral,1
12017,2018-09-08,Fracture LE,Zerg,Zerg,Lambo,Zanster,07.37,Lambo,1
12018,2018-09-08,Acid Plant LE,Zerg,Zerg,Lambo,Zanster,06.13,Lambo,1
12019,2018-09-08,Cerulean Fall LE,Zerg,Zerg,Lambo,Zanster,06.00,Lambo,1
12020,2018-09-09,Para Site LE,Zerg,Zerg,Reynor,TIME,13.27,Reynor,1
12021,2018-09-09,Fracture LE,Terran,Terran,TIME,Reynor,20.15,Reynor,0
12022,2018-09-09,Blueshift LE,Terran,Terran,TIME,Reynor,06.23,Reynor,0
12023,2018-09-09,Lost and Found LE,Zerg,Zerg,Reynor,uThermaL,03.32,uThermaL,0
12024,2018-09-09,Cerulean Fall LE,Zerg,Zerg,Reynor,uThermaL,25.44,Reynor,1
12025,2018-09-09,Blueshift LE,Zerg,Zerg,Reynor,uThermaL,15.11,Reynor,1
12026,2018-09-09,Dreamcatcher LE,Zerg,Zerg,Reynor,uThermaL,03.25,Reynor,1
12027,2018-09-09,Acid Plant LE,Zerg,Zerg,Serral,Scarlett,14.29,Scarlett,0
12028,2018-09-09,Lost and Found LE,Zerg,Zerg,Serral,Scarlett,13.34,Serral,1
12029,2018-09-09,Blueshift LE,Zerg,Zerg,Serral,Scarlett,15.53,Serral,1
12030,2018-09-07,Lost and Found LE,Zerg,Zerg,Crow,JonSnow,09.49,Crow,1
12031,2018-09-07,Acid Plant LE,Zerg,Zerg,Crow,JonSnow,09.24,JonSnow,0
12032,2018-09-07,Blueshift LE,Zerg,Zerg,Crow,JonSnow,16.24,JonSnow,0
12033,2018-09-07,Acid Plant LE,Zerg,Zerg,Crow,Zanster,10.39,Zanster,0
12034,2018-09-07,Blueshift LE,Zerg,Zerg,Crow,Zanster,04.42,Zanster,0
12035,2018-09-08,Acid Plant LE,Protoss,Protoss,DnS,ShoWTimE,10.31,ShoWTimE,0
12036,2018-09-08,Blueshift LE,Protoss,Protoss,DnS,ShoWTimE,12.29,ShoWTimE,0
12037,2018-09-08,Dreamcatcher LE,Protoss,Protoss,Has,TIME,09.52,TIME,0
12038,2018-09-08,Blueshift LE,Protoss,Protoss,Has,TIME,06.43,Has,1
12039,2018-09-08,Lost and Found LE,Protoss,Protoss,Has,TIME,06.04,TIME,0
12040,2018-09-08,Cerulean Fall LE,Protoss,Protoss,Has,TIME,22.27,Has,1
12041,2018-09-08,Fracture LE,Protoss,Protoss,Has,TIME,10.03,TIME,0
12042,2018-09-07,Acid Plant LE,Zerg,Zerg,JonSnow,Zanster,07.47,JonSnow,1
12043,2018-09-07,Lost and Found LE,Zerg,Zerg,Zanster,JonSnow,08.55,Zanster,1
12044,2018-09-07,Blueshift LE,Zerg,Zerg,Zanster,JonSnow,06.35,JonSnow,0
12045,2018-09-08,Cerulean Fall LE,Zerg,Zerg,Reynor,Neeb,15.40,Reynor,1
12046,2018-09-08,Fracture LE,Protoss,Protoss,Neeb,Reynor,10.41,Neeb,1
12047,2018-09-08,Acid Plant LE,Zerg,Zerg,Reynor,Neeb,12.10,Reynor,1
12048,2018-09-08,Lost and Found LE,Zerg,Zerg,Reynor,Neeb,16.44,Neeb,0
12049,2018-09-08,Blueshift LE,Zerg,Zerg,Reynor,Neeb,11.47,Reynor,1
12050,2018-09-08,Cerulean Fall LE,Protoss,Protoss,ShaDoWn,Scarlett,07.06,Scarlett,0
12051,2018-09-08,Para Site LE,Protoss,Protoss,ShaDoWn,Scarlett,10.05,Scarlett,0
12052,2018-09-08,Lost and Found LE,Protoss,Protoss,ShaDoWn,Scarlett,06.40,ShaDoWn,1
12053,2018-09-08,Acid Plant LE,Protoss,Protoss,ShaDoWn,Scarlett,05.14,ShaDoWn,1
12054,2018-09-08,Blueshift LE,Protoss,Protoss,ShaDoWn,Scarlett,08.05,Scarlett,0
12055,2018-09-08,Lost and Found LE,Zerg,Zerg,Cham,MDStephano,15.53,MDStephano,0
12056,2018-09-08,Acid Plant LE,Zerg,Zerg,Cham,MDStephano,08.29,Cham,1
12057,2018-09-08,Cerulean Fall LE,Zerg,Zerg,Cham,MDStephano,17.22,MDStephano,0
12058,2018-09-07,Lost and Found LE,Zerg,Zerg,Cham,StevenBonnel,09.36,StevenBonnel,0
12059,2018-09-07,Para Site LE,Protoss,Protoss,StevenBonnel,Cham,12.13,StevenBonnel,1
12060,2018-09-07,Blueshift LE,Terran,Terran,Dolan,Clem,06.42,Clem,0
12061,2018-09-07,Lost and Found LE,Terran,Terran,Dolan,Clem,08.28,Clem,0
12062,2018-09-07,失而复得-天梯版,Zerg,Zerg,Crow,cloudy,20.20,cloudy,0
12063,2018-09-07,蓝移-天梯版,Zerg,Zerg,Crow,cloudy,10.04,Crow,1
12064,2018-09-07,缀蓝秋原-天梯版,Zerg,Zerg,Crow,cloudy,06.10,Crow,1
12065,2018-09-07,强酸工厂 - 天梯版,Zerg,Zerg,Zanster,cloudy,17.59,Zanster,1
12066,2018-09-07,缀蓝秋原-天梯版,Zerg,Zerg,Zanster,cloudy,18.42,Zanster,1
12067,2018-09-07,Acid Plant LE,Protoss,Protoss,DnS,Raze,09.34,Raze,0
12068,2018-09-07,Lost and Found LE,Protoss,Protoss,DnS,Raze,04.58,DnS,1
12069,2018-09-07,Blueshift LE,Protoss,Protoss,DnS,Raze,10.21,DnS,1
12070,2018-09-07,Acid Plant LE,Protoss,Protoss,Raze,Dolan,07.12,Dolan,0
12071,2018-09-07,Blueshift LE,Protoss,Protoss,Raze,Dolan,11.48,Raze,1
12072,2018-09-07,Dreamcatcher LE,Protoss,Protoss,PtitDrogo,TIME,08.23,PtitDrogo,1
12073,2018-09-07,Lost and Found LE,Protoss,Protoss,PtitDrogo,TIME,10.40,TIME,0
12074,2018-09-07,Para Site LE,Protoss,Protoss,PtitDrogo,TIME,13.58,TIME,0
12075,2018-09-08,Cerulean Fall LE,Terran,Terran,TIME,Stephano,09.13,TIME,1
12076,2018-09-08,Dreamcatcher LE,Zerg,Zerg,Stephano,TIME,12.26,Stephano,1
12077,2018-09-08,Para Site LE,Zerg,Zerg,Stephano,TIME,19.11,Stephano,1
12078,2018-09-07,Dreamcatcher LE,Terran,Terran,TIME,StevenBonnel,09.20,TIME,1
12079,2018-09-07,Lost and Found LE,Terran,Terran,TIME,StevenBonnel,11.19,TIME,1
12080,2018-09-07,Lost and Found LE,Protoss,Protoss,Harstem,Bly,08.58,Harstem,1
12081,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Harstem,Bly,30.45,Harstem,1
12082,2018-09-07,Acid Plant LE,Protoss,Protoss,DnS,Clem,14.58,DnS,1
12083,2018-09-07,Blueshift LE,Protoss,Protoss,DnS,Clem,13.31,Clem,0
12084,2018-09-07,Dreamcatcher LE,Protoss,Protoss,DnS,Clem,12.54,DnS,1
12085,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Raze,Clem,11.28,Clem,0
12086,2018-09-07,Acid Plant LE,Protoss,Protoss,Raze,Clem,11.11,Clem,0
12087,2018-09-07,Lost and Found LE,Protoss,Protoss,Raze,Dolan,04.33,Raze,1
12088,2018-09-07,Acid Plant LE,Zerg,Zerg,Nerchio,GoGojOey,08.02,Nerchio,1
12089,2018-09-07,Lost and Found LE,Zerg,Zerg,Nerchio,GoGojOey,12.21,Nerchio,1
12090,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Nice,GoGojOey,09.03,Nice,1
12091,2018-09-07,Acid Plant LE,Protoss,Protoss,Nice,GoGojOey,12.39,Nice,1
12092,2018-09-07,Acid Plant LE,Zerg,Zerg,Snute,Harstem,11.21,Snute,1
12093,2018-09-07,Fracture LE,Zerg,Zerg,Snute,Harstem,04.45,Harstem,0
12094,2018-09-08,Acid Plant LE,Zerg,Zerg,Snute,Harstem,09.33,Snute,1
12095,2018-09-08,Lost and Found LE,Zerg,Zerg,Snute,Harstem,10.39,Snute,1
12096,2018-09-08,Blueshift LE,Protoss,Protoss,ShoWTimE,Nerchio,12.18,Nerchio,0
12097,2018-09-08,Lost and Found LE,Zerg,Zerg,Nerchio,ShoWTimE,10.07,Nerchio,1
12098,2018-09-07,Para Site LE,Protoss,Protoss,Nice,ShoWTimE,11.04,ShoWTimE,0
12099,2018-09-07,Acid Plant LE,Protoss,Protoss,Nice,ShoWTimE,05.50,ShoWTimE,0
12100,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Nice,ShoWTimE,11.55,ShoWTimE,0
12101,2018-09-07,Acid Plant LE,Protoss,Protoss,Nice,ShoWTimE,10.14,ShoWTimE,0
12102,2018-09-07,Fracture LE,Zerg,Zerg,Snute,Reynor,10.33,Snute,1
12103,2018-09-07,Acid Plant LE,Zerg,Zerg,Snute,Reynor,09.34,Reynor,0
12104,2018-09-07,Lost and Found LE,Zerg,Zerg,Snute,Reynor,09.47,Reynor,0
12105,2018-09-07,Acid Plant LE,Zerg,Zerg,Reynor,Bly,06.07,Bly,0
12106,2018-09-07,Fracture LE,Zerg,Zerg,Reynor,Bly,07.34,Reynor,1
12107,2018-09-07,Cerulean Fall LE,Zerg,Zerg,Denver,Cuddlebear,11.27,Denver,1
12108,2018-09-07,Cerulean Fall LE,Zerg,Zerg,LiquidTLO,Cuddlebear,15.21,LiquidTLO,1
12109,2018-09-07,Blueshift LE,Zerg,Zerg,LiquidTLO,Cuddlebear,17.55,LiquidTLO,1
12110,2018-09-07,Blueshift LE,Zerg,Zerg,Denver,LiquidTLO,07.20,Denver,1
12111,2018-09-07,Acid Plant LE,Zerg,Zerg,Denver,LiquidTLO,09.34,Denver,1
12112,2018-09-07,Lost and Found LE,Zerg,Zerg,Namshar,Denver,18.14,Namshar,1
12113,2018-09-07,Para Site LE,Zerg,Zerg,Namshar,Denver,12.27,Denver,0
12114,2018-09-07,Acid Plant LE,Zerg,Zerg,Namshar,Denver,13.47,Namshar,1
12115,2018-09-07,Cerulean Fall LE,Terran,Terran,HeroMarine,Future,11.02,HeroMarine,1
12116,2018-09-07,Dreamcatcher LE,Terran,Terran,HeroMarine,Future,11.24,HeroMarine,1
12117,2018-09-07,Acid Plant LE,Protoss,Protoss,Mana,Future,13.05,Future,0
12118,2018-09-07,Para Site LE,Protoss,Protoss,Mana,Future,09.05,Mana,1
12119,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Mana,Future,13.21,Mana,1
12120,2018-09-07,Lost and Found LE,Zerg,Zerg,Snute,Harstem,10.24,Harstem,0
12121,2018-09-07,Acid Plant LE,Terran,Terran,HeroMarine,Silky,10.54,HeroMarine,1
12122,2018-09-07,Dreamcatcher LE,Terran,Terran,HeroMarine,Silky,19.31,Silky,0
12123,2018-09-07,Blueshift LE,Terran,Terran,HeroMarine,Silky,14.19,Silky,0
12124,2018-09-07,Lost and Found LE,Terran,Terran,HeroMarine,Silky,18.21,HeroMarine,1
12125,2018-09-07,Acid Plant LE,Terran,Terran,HeroMarine,Silky,12.03,HeroMarine,1
12126,2018-09-07,Acid Plant LE,Zerg,Zerg,Namshar,LiquidTLO,13.11,Namshar,1
12127,2018-09-07,Lost and Found LE,Zerg,Zerg,Namshar,LiquidTLO,09.57,Namshar,1
12128,2018-09-07,Acid Plant LE,Protoss,Protoss,Mana,Silky,09.55,Mana,1
12129,2018-09-07,Para Site LE,Protoss,Protoss,Mana,Silky,02.34,Mana,1
12130,2018-09-07,Acid Plant LE,Zerg,Zerg,CalebAracous,DisK,12.15,CalebAracous,1
12131,2018-09-07,Lost and Found LE,Zerg,Zerg,CalebAracous,DisK,13.30,DisK,0
12132,2018-09-07,Dreamcatcher LE,Zerg,Zerg,CalebAracous,DisK,15.18,DisK,0
12133,2018-09-07,Acid Plant LE,Zerg,Zerg,Mackintac,CalebAracous,14.24,CalebAracous,0
12134,2018-09-07,Blueshift LE,Zerg,Zerg,Mackintac,CalebAracous,18.37,Mackintac,1
12135,2018-09-07,Blueshift LE,Zerg,Zerg,Denver,Cuddlebear,12.51,Denver,1
12136,2018-09-07,Acid Plant LE,Protoss,Protoss,DisK,Mackintac,10.41,DisK,1
12137,2018-09-07,Lost and Found LE,Protoss,Protoss,DisK,Mackintac,20.51,DisK,1
12138,2018-09-07,Acid Plant LE,Zerg,Zerg,Nerchio,DisK,14.20,Nerchio,1
12139,2018-09-07,Lost and Found LE,Zerg,Zerg,Nerchio,DisK,24.41,Nerchio,1
12140,2018-09-07,Cerulean Fall LE,Protoss,Protoss,DisK,Rhizer,09.44,DisK,1
12141,2018-09-07,Acid Plant LE,Protoss,Protoss,DisK,Rhizer,05.15,Rhizer,0
12142,2018-09-07,Lost and Found LE,Protoss,Protoss,DisK,Rhizer,11.20,Rhizer,0
12143,2018-09-07,Acid Plant LE,Protoss,Protoss,DisK,Semper,09.07,Semper,0
12144,2018-09-07,Dreamcatcher LE,Protoss,Protoss,DisK,Semper,16.31,DisK,1
12145,2018-09-07,Lost and Found LE,Protoss,Protoss,DisK,Semper,07.07,Semper,0
12146,2018-09-07,Acid Plant LE,Zerg,Zerg,Nerchio,Mackintac,05.38,Nerchio,1
12147,2018-09-07,Lost and Found LE,Zerg,Zerg,Nerchio,Mackintac,03.53,Nerchio,1
12148,2018-09-07,Cerulean Fall LE,Terran,Terran,Semper,Rhizer,06.50,Semper,1
12149,2018-09-07,Blueshift LE,Terran,Terran,Semper,Rhizer,12.50,Semper,1
12150,2018-09-07,Para Site LE,Protoss,Protoss,ShaDoWn,Rhizer,06.02,ShaDoWn,1
12151,2018-09-07,Acid Plant LE,Protoss,Protoss,ShaDoWn,Rhizer,07.10,ShaDoWn,1
12152,2018-09-07,Blueshift LE,Protoss,Protoss,ShaDoWn,Semper,11.05,ShaDoWn,1
12153,2018-09-07,Fracture LE,Protoss,Protoss,ShaDoWn,Semper,09.05,Semper,0
12154,2018-09-07,Lost and Found LE,Protoss,Protoss,ShaDoWn,Semper,12.06,ShaDoWn,1
12155,2018-09-07,Lost and Found LE,Zerg,Zerg,Mackintac,CalebAracous,03.35,Mackintac,1
12156,2018-09-07,Acid Plant LE,Protoss,Protoss,DnS,Frontstab,09.23,DnS,1
12157,2018-09-07,Lost and Found LE,Protoss,Protoss,DnS,Frontstab,06.56,DnS,1
12158,2018-09-07,Fracture LE,Protoss,Protoss,DnS,Future,07.09,DnS,1
12159,2018-09-07,Lost and Found LE,Protoss,Protoss,DnS,Future,05.49,DnS,1
12160,2018-09-07,Acid Plant LE,Protoss,Protoss,Frontstab,Future,06.58,Future,0
12161,2018-09-07,Fracture LE,Protoss,Protoss,Frontstab,Future,07.43,Future,0
12162,2018-09-07,Lost and Found LE,Protoss,Protoss,JackO,Frontstab,03.19,Frontstab,0
12163,2018-09-07,Para Site LE,Protoss,Protoss,JackO,Frontstab,06.15,JackO,1
12164,2018-09-07,Fracture LE,Protoss,Protoss,JackO,Frontstab,02.33,Frontstab,0
12165,2018-09-07,Dreamcatcher LE,Protoss,Protoss,JackO,Future,12.20,JackO,1
12166,2018-09-07,Acid Plant LE,Protoss,Protoss,JackO,Future,09.13,Future,0
12167,2018-09-07,Lost and Found LE,Protoss,Protoss,JackO,Future,11.47,Future,0
12168,2018-09-07,Fracture LE,Terran,Terran,Kozan,JonSnow,12.57,JonSnow,0
12169,2018-09-07,Para Site LE,Terran,Terran,Kozan,JonSnow,22.58,JonSnow,0
12170,2018-09-07,Lost and Found LE,Zerg,Zerg,JonSnow,Stephano,12.41,JonSnow,1
12171,2018-09-07,Acid Plant LE,Zerg,Zerg,JonSnow,Stephano,15.03,Stephano,0
12172,2018-09-07,Blueshift LE,Zerg,Zerg,JonSnow,Stephano,08.46,JonSnow,1
12173,2018-09-07,Cerulean Fall LE,Protoss,Protoss,Lighting,Kozan,10.55,Kozan,0
12174,2018-09-07,Lost and Found LE,Protoss,Protoss,Lighting,Kozan,11.50,Kozan,0
12175,2018-09-07,Cerulean Fall LE,Terran,Terran,Kozan,Stephano,07.14,Kozan,1
12176,2018-09-07,Dreamcatcher LE,Terran,Terran,Kozan,Stephano,10.06,Stephano,0
12177,2018-09-07,Acid Plant LE,Terran,Terran,Kozan,Stephano,09.28,Stephano,0
12178,2018-09-07,Lost and Found LE,Protoss,Protoss,Lighting,Stephano,10.01,Stephano,0
12179,2018-09-07,Blueshift LE,Protoss,Protoss,Lighting,Stephano,03.51,Stephano,0
12180,2018-09-07,Lost and Found LE,Protoss,Protoss,Daydreamer,cloudy,03.50,Daydreamer,1
12181,2018-09-07,Para Site LE,Protoss,Protoss,Daydreamer,cloudy,05.19,cloudy,0
12182,2018-09-07,Acid Plant LE,Protoss,Protoss,PtitDrogo,Daydreamer,07.10,PtitDrogo,1
12183,2018-09-07,Blueshift LE,Protoss,Protoss,PtitDrogo,Daydreamer,04.47,Daydreamer,0
12184,2018-09-07,Dreamcatcher LE,Protoss,Protoss,PtitDrogo,Daydreamer,08.15,PtitDrogo,1
12185,2018-09-07,Acid Plant LE,Terran,Terran,Dolan,HeroMarine,11.44,HeroMarine,0
12186,2018-09-07,Fracture LE,Terran,Terran,HeroMarine,Dolan,09.38,HeroMarine,1
12187,2018-09-07,Blueshift LE,Terran,Terran,Dolan,JadedShard,05.22,Dolan,1
12188,2018-09-07,Lost and Found LE,Zerg,Zerg,JadedShard,Dolan,10.06,Dolan,0
12189,2018-09-07,Blueshift LE,Terran,Terran,Dolan,JadedShard,04.39,Dolan,1
12190,2018-09-07,Para Site LE,Zerg,Zerg,JadedShard,Dolan,05.51,Dolan,0
12191,2018-09-07,Acid Plant LE,Terran,Terran,HeroMarine,mLty,07.13,HeroMarine,1
12192,2018-09-07,Dreamcatcher LE,Terran,Terran,HeroMarine,mLty,05.04,HeroMarine,1
12193,2018-09-07,Acid Plant LE,Protoss,Protoss,Mana,Jason,09.53,Mana,1
12194,2018-09-07,Lost and Found LE,Protoss,Protoss,Mana,Jason,07.00,Mana,1
12195,2018-09-07,Blueshift LE,Terran,Terran,Jason,Raze,15.12,Raze,0
12196,2018-09-07,Acid Plant LE,Protoss,Protoss,Raze,Jason,06.08,Raze,1
12197,2018-09-07,Para Site LE,Terran,Terran,Jason,THERIDDLER,15.56,Jason,1
12198,2018-09-07,Acid Plant LE,Terran,Terran,Jason,THERIDDLER,12.45,Jason,1
12199,2018-09-07,Acid Plant LE,Protoss,Protoss,Lighting,Kozan,16.20,Kozan,0
12200,2018-09-07,Blueshift LE,Protoss,Protoss,Mana,Raze,07.05,Mana,1
12201,2018-09-07,Dreamcatcher LE,Protoss,Protoss,Mana,Raze,09.23,Mana,1
12202,2018-09-07,Cerulean Fall LE,Terran,Terran,THERIDDLER,Raze,14.47,THERIDDLER,1
12203,2018-09-07,Blueshift LE,Protoss,Protoss,Raze,THERIDDLER,17.09,Raze,1
12204,2018-09-07,Acid Plant LE,Protoss,Protoss,Raze,THERIDDLER,12.13,Raze,1
12205,2018-09-07,Acid Plant LE,Terran,Terran,Clem,Silky,17.01,Silky,0
12206,2018-09-07,Cerulean Fall LE,Terran,Terran,Clem,Silky,06.15,Clem,1
12207,2018-09-07,Dreamcatcher LE,Terran,Terran,Clem,Silky,10.16,Clem,1
12208,2018-09-07,Acid Plant LE,Terran,Terran,Sugar,Clem,05.30,Clem,0
12209,2018-09-07,Lost and Found LE,Terran,Terran,Sugar,Clem,12.32,Clem,0
12210,2018-09-07,Acid Plant LE,Protoss,Protoss,Daydreamer,cloudy,04.30,cloudy,0
12211,2018-09-07,缀蓝秋原-天梯版,Protoss,Protoss,PtitDrogo,cloudy,05.26,cloudy,0
12212,2018-09-07,强酸工厂 - 天梯版,Protoss,Protoss,PtitDrogo,cloudy,14.16,cloudy,0
12213,2018-09-07,Corrosion EC,Protoss,Protoss,harstem,Denver,17.44,harstem,1
12214,2018-09-07,Attrape-rêves EC,Protoss,Protoss,harstem,Denver,12.19,Denver,0
12215,2018-09-07,Fracture EC,Protoss,Protoss,harstem,Denver,10.48,Denver,0
12216,2018-09-07,Dédale EC,Zerg,Zerg,Denver,Hjax,07.36,Denver,1
12217,2018-09-07,Para-serres EC,Zerg,Zerg,Denver,Hjax,08.22,Denver,1
12218,2018-09-07,Cerulean Fall LE,Protoss,Protoss,PtitDrogo,Ethereal,06.42,PtitDrogo,1
12219,2018-09-07,Acid Plant LE,Protoss,Protoss,PtitDrogo,Ethereal,09.51,PtitDrogo,1
12220,2018-09-07,Acid Plant LE,Zerg,Zerg,TheWagon,harstem,09.41,harstem,0
12221,2018-09-07,Lost and Found LE,Zerg,Zerg,TheWagon,harstem,11.18,harstem,0
12222,2018-09-07,Blueshift LE,Zerg,Zerg,TheWagon,harstem,09.59,harstem,0
12223,2018-09-07,Lost and Found LE,Zerg,Zerg,TheWagon,harstem,14.41,harstem,0
12224,2018-09-07,Blueshift LE,Protoss,Protoss,Hjax,TheWagon,13.39,TheWagon,0
12225,2018-09-07,Para Site LE,Protoss,Protoss,Hjax,TheWagon,07.35,Hjax,1
12226,2018-09-07,Fracture LE,Protoss,Protoss,Hjax,TheWagon,13.16,TheWagon,0
12227,2018-09-07,Dreamcatcher LE,Terran,Terran,jheffe,Silky,12.23,Silky,0
12228,2018-09-07,Cerulean Fall LE,Terran,Terran,jheffe,Silky,16.20,Silky,0
12229,2018-09-07,Lost and Found LE,Terran,Terran,jheffe,Silky,09.54,Silky,0
12230,2021-05-25,Lightshade LE,Terran,Terran,BratOK,HeroMarine,04.44,HeroMarine,0
12231,2021-05-25,2000 Atmospheres LE,Terran,Terran,BratOK,HeroMarine,11.23,HeroMarine,0
12232,2021-05-27,Lightshade LE,Protoss,Protoss,MaxPax,BratOK,06.05,MaxPax,1
12233,2021-05-27,Oxide LE,Protoss,Protoss,MaxPax,BratOK,09.58,MaxPax,1
12234,2021-05-23,Jagannatha LE,Zerg,Zerg,GOStephano,Geralt,16.43,GOStephano,1
12235,2021-05-23,2000 Atmospheres LE,Zerg,Zerg,GOStephano,Geralt,10.30,Geralt,0
12236,2021-05-23,Romanticide LE,Zerg,Zerg,GOStephano,Geralt,09.36,Geralt,0
12237,2021-05-19,2000 Atmospheres LE,Protoss,Protoss,MaxPax,Geralt,12.14,MaxPax,1
12238,2021-05-19,Oxide LE,Protoss,Protoss,MaxPax,Geralt,05.36,MaxPax,1
12239,2021-05-27,Romanticide LE,Protoss,Protoss,ShoWTimE,Geralt,28.03,ShoWTimE,1
12240,2021-05-27,Oxide LE,Protoss,Protoss,ShoWTimE,Geralt,17.05,ShoWTimE,1
12241,2021-05-25,Romanticide LE,Protoss,Protoss,Geralt,SKillous,07.51,Geralt,1
