,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
7730,2018,lost and found le,zerg,zerg,namshar,harstem,18.14,namshar,1
7731,2018,acid plant le,zerg,zerg,namshar,harstem,13.50,harstem,0
7732,2018,para site le,zerg,zerg,namshar,harstem,06.13,harstem,0
7733,2018,dreamcatcher le,protoss,protoss,rail,harstem,09.38,harstem,0
7734,2018,lost and found le,protoss,protoss,rail,harstem,06.18,harstem,0
7735,2018,lost and found le,protoss,protoss,harstem,rogue,11.54,rogue,0
7736,2018,para site le,zerg,zerg,rogue,harstem,08.38,rogue,1
7737,2018,cerulean fall le,protoss,protoss,showtime,harstem,18.03,harstem,0
7738,2018,acid plant le,protoss,protoss,showtime,harstem,19.07,showtime,1
7739,2018,dreamcatcher le,protoss,protoss,showtime,harstem,07.31,showtime,1
7740,2018,blueshift le,protoss,protoss,stats,serral,13.11,serral,0
7741,2018,cerulean fall le,zerg,zerg,serral,stats,11.34,serral,1
7742,2018,dreamcatcher le,zerg,zerg,serral,stats,12.18,serral,1
7743,2018,acid plant le,zerg,zerg,serral,stats,11.44,stats,0
7744,2018,lost and found le,zerg,zerg,dark,serral,13.36,serral,0
7745,2018,cerulean fall le,zerg,zerg,serral,dark,23.56,serral,1
7746,2018,acid plant le,zerg,zerg,serral,dark,12.13,serral,1
7747,2018,lost and found le,protoss,protoss,neeb,maru,06.28,maru,0
7748,2018,blueshift le,terran,terran,maru,neeb,07.07,maru,1
7749,2018,acid plant le,protoss,protoss,sos,maru,06.13,sos,1
7750,2018,lost and found le,protoss,protoss,sos,maru,05.17,sos,1
7751,2018,dreamcatcher le,protoss,protoss,sos,maru,07.26,sos,1
7752,2018,acid plant le,zerg,zerg,rogue,serral,10.34,serral,0
7753,2018,para site le,zerg,zerg,rogue,serral,05.46,rogue,1
7754,2018,cerulean fall le,zerg,zerg,rogue,serral,08.27,serral,0
7755,2018,lost and found le,zerg,zerg,serral,rogue,31.00,serral,1
7756,2018,cerulean fall le,terran,terran,tyty,rogue,11.26,tyty,1
7757,2018,dreamcatcher le,zerg,zerg,rogue,tyty,04.11,rogue,1
7758,2018,blueshift le,zerg,zerg,rogue,tyty,06.28,rogue,1
7759,2018,lost and found le,zerg,zerg,rogue,tyty,30.59,tyty,0
7760,2018,acid plant le,terran,terran,tyty,rogue,14.14,rogue,0
7761,2018,blueshift le,protoss,protoss,sos,stats,07.44,stats,0
7762,2018,acid plant le,protoss,protoss,sos,stats,09.57,stats,0
7763,2018,cerulean fall le,protoss,protoss,stats,sos,09.04,stats,1
7764,2018,lost and found le,terran,terran,special,stats,17.46,stats,0
7765,2018,para site le,terran,terran,special,stats,09.56,stats,0
7766,2018,blueshift le,protoss,protoss,stats,special,07.31,special,0
7767,2018,acid plant le,terran,terran,special,stats,21.55,stats,0
7768,2018,acid plant le,zerg,zerg,rogue,classic,11.15,rogue,1
7769,2018,blueshift le,zerg,zerg,rogue,classic,11.02,rogue,1
7770,2018,lost and found le,terran,terran,special,classic,27.37,special,1
7771,2018,blueshift le,terran,terran,special,classic,15.37,special,1
7772,2018,acid plant le,protoss,protoss,has,dark,08.47,dark,0
7773,2018,lost and found le,zerg,zerg,dark,has,19.41,dark,1
7774,2018,lost and found le,zerg,zerg,dark,showtime,10.32,dark,1
7775,2018,acid plant le,zerg,zerg,dark,showtime,21.55,showtime,0
7776,2018,acid plant le,protoss,protoss,showtime,dark,14.24,dark,0
7777,2018,blueshift le,protoss,protoss,has,stats,08.38,stats,0
7778,2018,acid plant le,protoss,protoss,has,stats,05.37,stats,0
7779,2018,blueshift le,zerg,zerg,lambo,maru,14.02,maru,0
7780,2018,cerulean fall le,terran,terran,maru,lambo,08.40,maru,1
7781,2018,para site le,zerg,zerg,lambo,tyty,12.34,lambo,1
7782,2018,dreamcatcher le,zerg,zerg,lambo,tyty,10.14,tyty,0
7783,2018,blueshift le,terran,terran,tyty,neeb,12.11,tyty,1
7784,2018,lost and found le,terran,terran,tyty,neeb,08.25,neeb,0
7785,2018,acid plant le,terran,terran,tyty,neeb,10.27,tyty,1
7786,2018,lost and found le,terran,terran,tyty,neeb,11.23,tyty,1
7787,2018,blueshift le,terran,terran,tyty,neeb,12.45,neeb,0
7788,2018,blueshift le,zerg,zerg,rogue,special,10.08,special,0
7789,2018,acid plant le,terran,terran,special,rogue,14.49,rogue,0
7790,2018,acid plant le,protoss,protoss,stats,showtime,09.23,stats,1
7791,2018,blueshift le,protoss,protoss,showtime,stats,13.27,stats,0
7794,2018,blueshift le,terran,terran,future,mcanning,04.02,mcanning,0
7795,2018,blueshift le,zerg,zerg,lambo,tyty,05.40,tyty,0
7796,2018,acid plant le,zerg,zerg,nerchio,classic,13.42,classic,0
7797,2018,lost and found le,zerg,zerg,nerchio,classic,15.35,classic,0
7798,2018,blueshift le,protoss,protoss,sos,heromarine,18.08,sos,1
7799,2018,dreamcatcher le,terran,terran,heromarine,sos,09.52,sos,0
7800,2018,acid plant le,terran,terran,heromarine,zest,10.34,zest,0
7801,2018,dreamcatcher le,terran,terran,heromarine,zest,10.57,zest,0
7802,2018,lost and found le,protoss,protoss,mcanning,puck,27.10,mcanning,1
7803,2018,cerulean fall le,zerg,zerg,nerchio,special,16.20,special,0
7804,2018,dreamcatcher le,zerg,zerg,nerchio,special,08.36,special,0
7805,2018,para site le,zerg,zerg,serral,stats,26.56,serral,1
7806,2018,lost and found le,terran,terran,special,rogue,06.45,rogue,0
7807,2018,lost and found le,protoss,protoss,sos,serral,06.40,serral,0
7808,2018,blueshift le,protoss,protoss,sos,serral,08.24,serral,0
7809,2018,acid plant le,protoss,protoss,zest,serral,16.51,serral,0
7810,2018,blueshift le,protoss,protoss,zest,serral,07.40,serral,0
7811,2018,cerulean fall le,protoss,protoss,sos,zest,08.36,zest,0
7812,2018,blueshift le,protoss,protoss,sos,zest,07.50,sos,1
7813,2018,acid plant le,protoss,protoss,sos,zest,13.54,sos,1
7822,2021,lightshade le,terran,terran,heromarine,gerald,10.51,heromarine,1
7823,2021,blackburn le,protoss,protoss,gerald,heromarine,11.02,heromarine,0
7824,2021,jagannatha le,protoss,protoss,maxpax,stephano,08.42,maxpax,1
7825,2021,romanticide le,protoss,protoss,maxpax,stephano,09.57,maxpax,1
7826,2021,lightshade le,terran,terran,heromarine,maxpax,14.36,heromarine,1
7827,2021,2000 atmospheres le,terran,terran,heromarine,maxpax,11.47,heromarine,1
7828,2021,lightshade le,terran,terran,heromarine,showtime,08.46,showtime,0
7829,2021,2000 atmospheres le,terran,terran,heromarine,showtime,06.32,heromarine,1
7830,2021,oxide le,terran,terran,heromarine,showtime,07.06,heromarine,1
7831,2021,2000 atmospheres le,protoss,protoss,showtime,skillous,10.06,showtime,1
7832,2021,romanticide le,protoss,protoss,showtime,skillous,08.54,showtime,1
7833,2018,lost and found le,terran,terran,heromarine,time,07.23,time,0
7834,2018,dreamcatcher le,terran,terran,time,heromarine,16.10,time,1
7835,2018,acid plant le,zerg,zerg,serral,lambo,11.08,serral,1
7836,2018,blueshift le,zerg,zerg,lambo,serral,05.25,serral,0
7837,2018,cerulean fall le,zerg,zerg,serral,lambo,10.37,lambo,0
7838,2018,dreamcatcher le,zerg,zerg,serral,lambo,06.23,lambo,0
7839,2018,lost and found le,zerg,zerg,serral,lambo,12.22,serral,1
7840,2018,lost and found le,zerg,zerg,lambo,showtime,08.45,lambo,1
7841,2018,blueshift le,zerg,zerg,lambo,showtime,11.01,lambo,1
7842,2018,acid plant le,zerg,zerg,lambo,showtime,13.26,showtime,0
7843,2018,dreamcatcher le,protoss,protoss,showtime,lambo,14.24,lambo,0
7844,2018,lost and found le,zerg,zerg,reynor,serral,10.32,reynor,1
7845,2018,acid plant le,zerg,zerg,reynor,serral,08.36,reynor,1
7846,2018,dreamcatcher le,zerg,zerg,reynor,serral,13.04,serral,0
7847,2018,blueshift le,zerg,zerg,reynor,serral,06.55,reynor,1
7848,2018,cerulean fall le,zerg,zerg,reynor,serral,32.24,serral,0
7849,2018,para site le,zerg,zerg,reynor,serral,10.02,serral,0
7850,2018,cerulean fall le,zerg,zerg,serral,scarlett,04.04,scarlett,0
7851,2018,dreamcatcher le,protoss,protoss,dns,showtime,10.10,showtime,0
7852,2018,dreamcatcher le,terran,terran,semper,heromarine,05.07,heromarine,0
7853,2018,acid plant le,terran,terran,heromarine,semper,12.54,heromarine,1
7854,2018,cerulean fall le,zerg,zerg,jonsnow,serral,10.24,jonsnow,1
7855,2018,acid plant le,zerg,zerg,jonsnow,serral,11.33,serral,0
7856,2018,blueshift le,zerg,zerg,serral,jonsnow,09.45,serral,1
7857,2018,dreamcatcher le,zerg,zerg,serral,jonsnow,08.55,serral,1
7858,2018,acid plant le,zerg,zerg,lambo,zanster,06.13,lambo,1
7859,2018,cerulean fall le,zerg,zerg,lambo,zanster,06.00,lambo,1
7860,2018,para site le,zerg,zerg,reynor,time,13.27,reynor,1
7861,2018,blueshift le,terran,terran,time,reynor,06.23,reynor,0
7862,2018,acid plant le,zerg,zerg,serral,scarlett,14.29,scarlett,0
7863,2018,lost and found le,zerg,zerg,serral,scarlett,13.34,serral,1
7864,2018,blueshift le,zerg,zerg,serral,scarlett,15.53,serral,1
7865,2018,acid plant le,protoss,protoss,dns,showtime,10.31,showtime,0
7866,2018,blueshift le,protoss,protoss,dns,showtime,12.29,showtime,0
7867,2018,dreamcatcher le,protoss,protoss,has,time,09.52,time,0
7868,2018,blueshift le,protoss,protoss,has,time,06.43,has,1
7869,2018,lost and found le,protoss,protoss,has,time,06.04,time,0
7870,2018,cerulean fall le,protoss,protoss,has,time,22.27,has,1
7871,2018,acid plant le,zerg,zerg,jonsnow,zanster,07.47,jonsnow,1
7872,2018,lost and found le,zerg,zerg,zanster,jonsnow,08.55,zanster,1
7873,2018,blueshift le,zerg,zerg,zanster,jonsnow,06.35,jonsnow,0
7874,2018,cerulean fall le,zerg,zerg,reynor,neeb,15.40,reynor,1
7875,2018,acid plant le,zerg,zerg,reynor,neeb,12.10,reynor,1
7876,2018,lost and found le,zerg,zerg,reynor,neeb,16.44,neeb,0
7877,2018,blueshift le,zerg,zerg,reynor,neeb,11.47,reynor,1
7878,2018,cerulean fall le,protoss,protoss,shadown,scarlett,07.06,scarlett,0
7879,2018,para site le,protoss,protoss,shadown,scarlett,10.05,scarlett,0
7880,2018,lost and found le,protoss,protoss,shadown,scarlett,06.40,shadown,1
7881,2018,acid plant le,protoss,protoss,shadown,scarlett,05.14,shadown,1
7882,2018,blueshift le,protoss,protoss,shadown,scarlett,08.05,scarlett,0
7883,2018,dreamcatcher le,protoss,protoss,ptitdrogo,time,08.23,ptitdrogo,1
7884,2018,lost and found le,protoss,protoss,ptitdrogo,time,10.40,time,0
7885,2018,para site le,protoss,protoss,ptitdrogo,time,13.58,time,0
7886,2018,cerulean fall le,terran,terran,time,stephano,09.13,time,1
7887,2018,dreamcatcher le,zerg,zerg,stephano,time,12.26,stephano,1
7888,2018,para site le,zerg,zerg,stephano,time,19.11,stephano,1
7889,2018,lost and found le,protoss,protoss,harstem,bly,08.58,harstem,1
7890,2018,dreamcatcher le,protoss,protoss,harstem,bly,30.45,harstem,1
7891,2018,acid plant le,protoss,protoss,dns,clem,14.58,dns,1
7892,2018,blueshift le,protoss,protoss,dns,clem,13.31,clem,0
7893,2018,dreamcatcher le,protoss,protoss,dns,clem,12.54,dns,1
7894,2018,acid plant le,zerg,zerg,snute,harstem,11.21,snute,1
7895,2018,acid plant le,zerg,zerg,snute,harstem,09.33,snute,1
7896,2018,lost and found le,zerg,zerg,snute,harstem,10.39,snute,1
7897,2018,blueshift le,protoss,protoss,showtime,nerchio,12.18,nerchio,0
7898,2018,lost and found le,zerg,zerg,nerchio,showtime,10.07,nerchio,1
7899,2018,para site le,protoss,protoss,nice,showtime,11.04,showtime,0
7900,2018,acid plant le,protoss,protoss,nice,showtime,05.50,showtime,0
7901,2018,dreamcatcher le,protoss,protoss,nice,showtime,11.55,showtime,0
7902,2018,acid plant le,protoss,protoss,nice,showtime,10.14,showtime,0
7903,2018,acid plant le,zerg,zerg,snute,reynor,09.34,reynor,0
7904,2018,lost and found le,zerg,zerg,snute,reynor,09.47,reynor,0
7905,2018,acid plant le,zerg,zerg,reynor,bly,06.07,bly,0
7906,2018,blueshift le,zerg,zerg,denver,tlo,07.20,denver,1
7907,2018,acid plant le,zerg,zerg,denver,tlo,09.34,denver,1
7908,2018,lost and found le,zerg,zerg,namshar,denver,18.14,namshar,1
7909,2018,para site le,zerg,zerg,namshar,denver,12.27,denver,0
7910,2018,acid plant le,zerg,zerg,namshar,denver,13.47,namshar,1
7911,2018,cerulean fall le,terran,terran,heromarine,future,11.02,heromarine,1
7912,2018,dreamcatcher le,terran,terran,heromarine,future,11.24,heromarine,1
7913,2018,lost and found le,zerg,zerg,snute,harstem,10.24,harstem,0
7914,2018,acid plant le,terran,terran,heromarine,silky,10.54,heromarine,1
7915,2018,dreamcatcher le,terran,terran,heromarine,silky,19.31,silky,0
7916,2018,blueshift le,terran,terran,heromarine,silky,14.19,silky,0
7917,2018,lost and found le,terran,terran,heromarine,silky,18.21,heromarine,1
7918,2018,acid plant le,terran,terran,heromarine,silky,12.03,heromarine,1
7919,2018,acid plant le,zerg,zerg,namshar,tlo,13.11,namshar,1
7920,2018,lost and found le,zerg,zerg,namshar,tlo,09.57,namshar,1
7921,2018,acid plant le,zerg,zerg,nerchio,disk,14.20,nerchio,1
7922,2018,lost and found le,zerg,zerg,nerchio,disk,24.41,nerchio,1
7923,2018,acid plant le,protoss,protoss,disk,semper,09.07,semper,0
7924,2018,dreamcatcher le,protoss,protoss,disk,semper,16.31,disk,1
7925,2018,lost and found le,protoss,protoss,disk,semper,07.07,semper,0
7926,2018,blueshift le,protoss,protoss,shadown,semper,11.05,shadown,1
7927,2018,lost and found le,protoss,protoss,shadown,semper,12.06,shadown,1
7928,2018,lost and found le,protoss,protoss,dns,future,05.49,dns,1
7929,2018,lost and found le,zerg,zerg,jonsnow,stephano,12.41,jonsnow,1
7930,2018,acid plant le,zerg,zerg,jonsnow,stephano,15.03,stephano,0
7931,2018,blueshift le,zerg,zerg,jonsnow,stephano,08.46,jonsnow,1
7932,2018,acid plant le,terran,terran,clem,silky,17.01,silky,0
7933,2018,cerulean fall le,terran,terran,clem,silky,06.15,clem,1
7934,2018,dreamcatcher le,terran,terran,clem,silky,10.16,clem,1
7937,2021,jagannatha le,zerg,zerg,stephano,gerald,16.43,stephano,1
7938,2021,2000 atmospheres le,zerg,zerg,stephano,gerald,10.30,gerald,0
7939,2021,romanticide le,zerg,zerg,stephano,gerald,09.36,gerald,0
7940,2021,2000 atmospheres le,protoss,protoss,maxpax,gerald,12.14,maxpax,1
7941,2021,oxide le,protoss,protoss,maxpax,gerald,05.36,maxpax,1
7942,2021,romanticide le,protoss,protoss,showtime,gerald,28.03,showtime,1
7943,2021,oxide le,protoss,protoss,showtime,gerald,17.05,showtime,1
7944,2021,romanticide le,protoss,protoss,gerald,skillous,07.51,gerald,1
7945,2021,2000 atmospheres le,protoss,protoss,gerald,skillous,09.35,skillous,0
7946,2021,jagannatha le,protoss,protoss,skillous,gerald,10.47,skillous,1
7947,2021,romanticide le,protoss,protoss,showtime,stephano,13.56,showtime,1
7948,2021,jagannatha le,protoss,protoss,showtime,stephano,12.08,showtime,1
7949,2021,lightshade le,protoss,protoss,skillous,heromarine,11.27,heromarine,0
7950,2021,2000 atmospheres le,terran,terran,heromarine,skillous,13.33,skillous,0
7951,2021,oxide le,protoss,protoss,skillous,heromarine,05.43,heromarine,0
7952,2018,acid plant le,protoss,protoss,nice,shadown,07.08,shadown,0
7953,2018,ascension to aiur le,protoss,protoss,nice,shadown,07.22,shadown,0
7954,2018,dreamcatcher le,terran,terran,soul,reynor,10.05,reynor,0
7955,2018,lost and found le,terran,terran,soul,reynor,10.15,reynor,0
7956,2018,para site le,zerg,zerg,bly,namshar,08.43,namshar,0
7957,2018,cerulean fall le,zerg,zerg,bly,namshar,03.05,bly,1
7958,2018,dreamcatcher le,zerg,zerg,bly,namshar,09.36,namshar,0
7959,2018,lost and found le,zerg,zerg,zanster,cham,11.52,cham,0
7960,2018,cerulean fall le,zerg,zerg,zanster,cham,09.58,zanster,1
7961,2018,acid plant le,zerg,zerg,zanster,cham,11.24,cham,0
7962,2018,acid plant le,zerg,zerg,tlo,reynor,06.27,reynor,0
7963,2018,dreamcatcher le,terran,terran,soul,tlo,12.27,soul,1
7964,2018,cerulean fall le,terran,terran,soul,tlo,09.22,tlo,0
7965,2018,lost and found le,terran,terran,soul,tlo,16.03,tlo,0
7966,2018,lost and found le,terran,terran,special,reynor,09.01,reynor,0
7967,2018,blueshift le,terran,terran,special,reynor,22.40,reynor,0
7968,2018,dreamcatcher le,terran,terran,special,showtime,10.02,special,1
7969,2018,acid plant le,protoss,protoss,showtime,special,19.13,showtime,1
7970,2018,blueshift le,terran,terran,special,showtime,10.48,showtime,0
7971,2018,blueshift le,terran,terran,semper,cyan,11.17,semper,1
7972,2018,para site le,protoss,protoss,dns,elazer,13.35,elazer,0
7973,2018,dreamcatcher le,protoss,protoss,dns,elazer,09.10,dns,1
7974,2018,lost and found le,protoss,protoss,dns,elazer,19.26,dns,1
7975,2018,blueshift le,protoss,protoss,dns,probe,13.08,dns,1
7976,2018,lost and found le,protoss,protoss,dns,probe,05.16,dns,1
7977,2018,para site le,zerg,zerg,zanster,elazer,07.35,elazer,0
7978,2018,lost and found le,zerg,zerg,zanster,elazer,15.48,elazer,0
7979,2018,blueshift le,zerg,zerg,elazer,zanster,04.17,zanster,0
7980,2018,cerulean fall le,zerg,zerg,elazer,zanster,09.59,elazer,1
7981,2018,para site le,zerg,zerg,elazer,zanster,10.00,zanster,0
7982,2018,acid plant le,zerg,zerg,nerchio,harstem,17.27,harstem,0
7983,2018,lost and found le,zerg,zerg,nerchio,harstem,13.51,harstem,0
7984,2018,lost and found le,zerg,zerg,scarlett,harstem,12.58,scarlett,1
7985,2018,cerulean fall le,zerg,zerg,scarlett,harstem,04.09,harstem,0
7986,2018,acid plant le,zerg,zerg,scarlett,harstem,07.13,scarlett,1
7987,2018,lost and found le,zerg,zerg,nerchio,scarlett,07.34,scarlett,0
7988,2018,acid plant le,zerg,zerg,nerchio,scarlett,12.29,scarlett,0
7989,2018,blueshift le,protoss,protoss,probe,zanster,03.57,zanster,0
7990,2018,cerulean fall le,protoss,protoss,probe,zanster,14.25,zanster,0
7991,2018,lost and found le,terran,terran,special,showtime,12.59,special,1
7992,2018,cerulean fall le,protoss,protoss,neeb,cyan,14.19,neeb,1
7993,2018,acid plant le,protoss,protoss,neeb,cyan,06.33,neeb,1
7994,2018,lost and found le,protoss,protoss,cyan,semper,11.38,semper,0
7995,2018,cerulean fall le,zerg,zerg,serral,denver,06.28,serral,1
7996,2018,acid plant le,zerg,zerg,serral,denver,09.08,serral,1
7997,2018,lost and found le,zerg,zerg,denver,stephano,05.55,denver,1
7998,2018,cerulean fall le,zerg,zerg,denver,stephano,14.25,stephano,0
7999,2018,blueshift le,zerg,zerg,denver,stephano,09.48,denver,1
8000,2018,acid plant le,protoss,protoss,neeb,semper,23.06,neeb,1
8001,2018,blueshift le,protoss,protoss,neeb,semper,05.25,semper,0
8002,2018,cerulean fall le,protoss,protoss,neeb,semper,10.57,semper,0
8003,2018,acid plant le,zerg,zerg,serral,stephano,09.27,serral,1
8004,2018,cerulean fall le,zerg,zerg,serral,stephano,11.35,serral,1
8005,2018,cerulean fall le,terran,terran,clem,has,13.49,has,0
8006,2018,acid plant le,terran,terran,clem,has,07.48,has,0
8007,2018,lost and found le,zerg,zerg,jonsnow,has,04.49,has,0
8008,2018,acid plant le,zerg,zerg,jonsnow,has,08.36,has,0
8009,2018,acid plant le,zerg,zerg,lambo,kelazhur,06.14,lambo,1
8010,2018,cerulean fall le,zerg,zerg,lambo,kelazhur,09.48,lambo,1
8011,2018,dreamcatcher le,zerg,zerg,namshar,kelazhur,09.35,kelazhur,0
8012,2018,acid plant le,zerg,zerg,namshar,kelazhur,09.18,kelazhur,0
8013,2018,acid plant le,terran,terran,kelazhur,time,15.25,time,0
8014,2018,world of sleepers le,terran,terran,time,kelazhur,05.38,time,1
8015,2018,acid plant le,zerg,zerg,lambo,time,11.48,lambo,1
8016,2018,blueshift le,terran,terran,time,lambo,14.37,time,1
8017,2018,cerulean fall le,terran,terran,masa,true,19.04,true,0
8018,2018,world of sleepers le,terran,terran,time,namshar,14.18,namshar,0
8019,2018,acid plant le,terran,terran,time,namshar,09.05,time,1
8020,2018,dreamcatcher le,zerg,zerg,nerchio,krystianer,08.40,krystianer,0
8021,2018,acid plant le,terran,terran,heromarine,shadown,10.08,heromarine,1
8022,2018,blueshift le,terran,terran,heromarine,shadown,07.37,shadown,0
8023,2018,para site le,terran,terran,heromarine,true,13.51,heromarine,1
8024,2018,dreamcatcher le,terran,terran,heromarine,true,10.18,true,0
8025,2018,para site le,terran,terran,heromarine,true,13.05,heromarine,1
8026,2018,acid plant le,terran,terran,heromarine,true,10.44,heromarine,1
8028,2018,blueshift le,terran,terran,masa,shadown,06.07,shadown,0
8029,2018,acid plant le,terran,terran,masa,true,14.52,true,0
8030,2018,acid plant le,protoss,protoss,hurricane,innovation,08.19,hurricane,1
8031,2018,acid plant le,protoss,protoss,gerald,guru,13.15,gerald,1
8032,2018,acid plant le,terran,terran,uthermal,hellraiser,12.59,uthermal,1
8033,2018,catalyst le,protoss,protoss,mana,uthermal,18.29,mana,1
8034,2018,dreamcatcher le,protoss,protoss,dns,harstem,15.04,dns,1
8035,2018,catalyst le,protoss,protoss,dns,harstem,06.32,harstem,0
8036,2018,lost and found le,protoss,protoss,dns,harstem,06.14,dns,1
8037,2018,acid plant le,protoss,protoss,dns,rail,09.49,dns,1
8039,2018,lost and found le,protoss,protoss,harstem,rail,10.56,harstem,1
8040,2018,catalyst le,protoss,protoss,harstem,rail,05.50,harstem,1
8041,2018,16-bit le,terran,terran,soul,masa,10.48,soul,1
8042,2018,catalyst le,terran,terran,soul,masa,14.48,soul,1
8044,2018,lost and found le,terran,terran,optimus,bly,20.30,optimus,1
8045,2018,catalyst le,zerg,zerg,bly,zanster,18.20,bly,1
8046,2018,acid plant le,zerg,zerg,bly,zanster,10.01,zanster,0
8047,2018,lost and found le,zerg,zerg,bly,zanster,12.16,zanster,0
8048,2018,lost and found le,zerg,zerg,denver,reynor,09.32,reynor,0
8049,2018,acid plant le,zerg,zerg,denver,reynor,09.12,denver,1
8050,2018,dreamcatcher le,zerg,zerg,denver,reynor,10.57,reynor,0
8051,2018,dreamcatcher le,terran,terran,soul,denver,07.51,denver,0
8052,2018,16-bit le,terran,terran,soul,denver,14.05,denver,0
8053,2018,dreamcatcher le,zerg,zerg,denver,soul,13.23,denver,1
8054,2018,acid plant le,terran,terran,soul,denver,10.02,soul,1
8055,2018,catalyst le,zerg,zerg,denver,soul,11.11,denver,1
8056,2018,lost and found le,zerg,zerg,nerchio,hellraiser,06.06,nerchio,1
8057,2018,16-bit le,terran,terran,optimus,skillous,12.46,optimus,1
8058,2018,catalyst le,terran,terran,optimus,skillous,11.52,optimus,1
8059,2018,catalyst le,zerg,zerg,zanster,skillous,11.49,zanster,1
8060,2018,acid plant le,zerg,zerg,zanster,skillous,07.05,skillous,0
8061,2018,lost and found le,zerg,zerg,zanster,skillous,03.59,zanster,1
8062,2021,jagannatha le,protoss,protoss,gungfubanda,agoelazer,21.10,agoelazer,0
8063,2021,2000 atmospheres le,protoss,protoss,gungfubanda,agoelazer,13.40,agoelazer,0
8064,2021,blackburn le,protoss,protoss,krystianer,agoelazer,07.24,agoelazer,0
8065,2021,jagannatha le,protoss,protoss,krystianer,agoelazer,10.53,agoelazer,0
8066,2021,oxide le,terran,terran,clem,agoelazer,11.40,clem,1
8067,2021,romanticide le,terran,terran,clem,agoelazer,08.15,clem,1
8068,2021,2000 atmospheres le,protoss,protoss,shadown,agoelazer,11.31,agoelazer,0
8069,2021,jagannatha le,protoss,protoss,shadown,agoelazer,14.21,agoelazer,0
8070,2021,blackburn le,zerg,zerg,bly,clem,10.34,clem,0
8071,2021,beckett industries le,terran,terran,clem,bly,06.41,clem,1
8074,2021,romanticide le,zerg,zerg,stephano,heromarine,11.20,heromarine,0
8075,2021,blackburn le,zerg,zerg,stephano,heromarine,09.01,heromarine,0
8076,2021,jagannatha le,zerg,zerg,vanya,gungfubanda,22.34,vanya,1
8077,2021,2000 atmospheres le,zerg,zerg,vanya,gungfubanda,08.40,vanya,1
8078,2021,romanticide le,protoss,protoss,ptitdrogo,krystianer,13.27,ptitdrogo,1
8079,2021,2000 atmospheres le,protoss,protoss,ptitdrogo,krystianer,10.03,ptitdrogo,1
8080,2021,2000 atmospheres le,protoss,protoss,krystianer,shadown,07.01,shadown,0
8081,2021,jagannatha le,protoss,protoss,krystianer,shadown,14.17,krystianer,1
8082,2021,romanticide le,protoss,protoss,krystianer,shadown,12.23,shadown,0
8083,2021,romanticide le,protoss,protoss,ptitdrogo,shadown,14.47,ptitdrogo,1
8084,2021,2000 atmospheres le,protoss,protoss,ptitdrogo,shadown,10.15,ptitdrogo,1
8085,2021,jagannatha le,zerg,zerg,vanya,shadown,14.28,vanya,1
8086,2021,blackburn le,zerg,zerg,vanya,shadown,12.05,vanya,1
8087,2018,catalyst le,zerg,zerg,hateme,shadown,14.20,hateme,1
8088,2018,16-bit le,terran,terran,heromarine,hellraiser,11.35,heromarine,1
8089,2018,acid plant le,terran,terran,heromarine,hellraiser,06.58,heromarine,1
8090,2018,acid plant le,zerg,zerg,nerchio,hellraiser,17.22,hellraiser,0
8091,2018,16-bit le,zerg,zerg,nerchio,hellraiser,10.50,nerchio,1
8093,2018,acid plant le,protoss,protoss,showtime,neeb,07.58,showtime,1
8094,2018,dreamcatcher le,protoss,protoss,neeb,showtime,19.37,neeb,1
8095,2018,catalyst le,protoss,protoss,neeb,showtime,06.32,neeb,1
8096,2018,lost and found le,protoss,protoss,showtime,sortof,08.00,showtime,1
8097,2018,acid plant le,protoss,protoss,showtime,sortof,17.53,showtime,1
8098,2018,lost and found le,protoss,protoss,showtime,sortof,11.33,showtime,1
8099,2018,acid plant le,protoss,protoss,showtime,sortof,08.58,sortof,0
8100,2018,dreamcatcher le,protoss,protoss,showtime,sortof,08.55,showtime,1
8106,2018,catalyst le,zerg,zerg,hateme,elazer,09.30,elazer,0
8107,2018,acid plant le,zerg,zerg,elazer,hateme,09.55,elazer,1
8108,2018,catalyst le,zerg,zerg,elazer,shadown,10.04,shadown,0
8109,2018,dreamcatcher le,zerg,zerg,lambo,uthermal,12.08,uthermal,0
8110,2018,16-bit le,zerg,zerg,lambo,uthermal,12.48,lambo,1
8111,2018,catalyst le,zerg,zerg,lambo,uthermal,09.42,uthermal,0
8112,2018,catalyst le,zerg,zerg,tlo,uthermal,11.05,uthermal,0
8113,2018,dreamcatcher le,zerg,zerg,tlo,uthermal,13.25,uthermal,0
8117,2018,lost and found le,zerg,zerg,snute,denver,14.11,snute,1
8118,2018,acid plant le,zerg,zerg,snute,denver,08.27,denver,0
8119,2018,16-bit le,zerg,zerg,snute,denver,09.39,snute,1
8120,2018,catalyst le,protoss,protoss,puck,dns,07.33,dns,0
8121,2018,acid plant le,protoss,protoss,dns,true,09.15,true,0
8122,2018,catalyst le,protoss,protoss,dns,true,11.56,true,0
8128,2018,dreamcatcher le,zerg,zerg,snute,neeb,09.58,neeb,0
8129,2018,lost and found le,zerg,zerg,snute,neeb,09.36,neeb,0
8130,2018,16-bit le,zerg,zerg,nerchio,puck,14.59,nerchio,1
8131,2018,acid plant le,zerg,zerg,nerchio,puck,08.44,nerchio,1
8132,2018,acid plant le,zerg,zerg,true,nerchio,06.36,true,1
