,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
3201,2020,eternal empire le,terran,terran,maru,dpgcure,22.43,dpgcure,0
3202,2020,ice and chrome le,terran,terran,maru,dpgcure,23.15,dpgcure,0
3203,2020,pillars of gold le,terran,terran,maru,dpgcure,11.08,maru,1
3204,2020,ever dream le,terran,terran,maru,dpgcure,18.36,dpgcure,0
3205,2020,eternal empire le,terran,terran,heromarine,trap,10.14,heromarine,1
3206,2020,ever dream le,protoss,protoss,trap,heromarine,08.32,trap,1
3207,2020,pillars of gold le,protoss,protoss,trap,heromarine,11.00,trap,1
3208,2020,ice and chrome le,terran,terran,heromarine,trap,08.19,trap,0
3209,2020,ice and chrome le,zerg,zerg,reynor,innovation,05.35,innovation,0
3210,2020,golden wall le,terran,terran,innovation,reynor,18.38,innovation,1
3211,2020,pillars of gold le,zerg,zerg,reynor,innovation,10.38,reynor,1
3212,2020,deathaura le,terran,terran,innovation,reynor,09.39,reynor,0
3213,2020,eternal empire le,zerg,zerg,reynor,innovation,10.57,reynor,1
3214,2020,golden wall le,protoss,protoss,trap,reynor,07.10,trap,1
3215,2020,ice and chrome le,protoss,protoss,trap,reynor,15.41,reynor,0
3220,2020,deathaura le,protoss,protoss,dpgparting,tyty,05.59,dpgparting,1
3223,2020,eternal empire le,protoss,protoss,parting,heromarine,11.46,heromarine,0
3224,2020,ever dream le,terran,terran,heromarine,time,18.42,time,0
3225,2020,ice and chrome le,terran,terran,time,heromarine,07.02,heromarine,0
3226,2020,submarine le,terran,terran,heromarine,time,14.43,heromarine,1
3227,2020,eternal empire le,protoss,protoss,neeb,innovation,14.13,innovation,0
3228,2020,ice and chrome le,protoss,protoss,neeb,innovation,15.42,neeb,1
3229,2020,deathaura le,protoss,protoss,neeb,innovation,12.14,innovation,0
3230,2020,deathaura le,protoss,protoss,neeblet,risky,18.42,neeblet,1
3231,2020,pillars of gold le,protoss,protoss,neeblet,risky,15.40,neeblet,1
3232,2020,submarine le,protoss,protoss,trap,reynor,12.57,trap,1
3233,2020,ever dream le,protoss,protoss,trap,reynor,07.57,trap,1
3234,2020,deathaura le,protoss,protoss,trap,serral,09.55,trap,1
3235,2020,eternal empire le,zerg,zerg,serral,trap,13.49,serral,1
3236,2020,submarine le,protoss,protoss,trap,serral,11.00,serral,0
3237,2020,ice and chrome le,zerg,zerg,serral,trap,06.19,serral,1
3238,2020,ever dream le,zerg,zerg,serral,trap,07.47,trap,0
3239,2020,golden wall le,zerg,zerg,serral,trap,11.53,serral,1
3240,2020,ever dream le,terran,terran,tyty,time,12.40,tyty,1
3241,2020,ice and chrome le,terran,terran,time,tyty,18.37,time,1
3242,2020,pillars of gold le,terran,terran,time,tyty,08.37,time,1
3243,2020,submarine le,terran,terran,time,tyty,13.14,tyty,0
3244,2020,eternal empire le,terran,terran,tyty,time,02.37,tyty,1
3245,2020,eternal empire le,protoss,protoss,astrea,maru,18.14,maru,0
3246,2020,ever dream le,terran,terran,special,astrea,06.53,special,1
3248,2020,eternal empire le,protoss,protoss,has,cure,12.06,cure,0
3249,2020,ever dream le,terran,terran,liquidclem,cure,18.12,cure,0
3251,2020,eternal empire le,protoss,protoss,has,trap,13.35,has,1
3252,2020,deathaura le,protoss,protoss,has,trap,02.17,trap,0
3253,2020,ever dream le,protoss,protoss,trap,has,07.32,trap,1
3254,2020,ice and chrome le,terran,terran,heromarine,parting,23.52,parting,0
3255,2020,deathaura le,protoss,protoss,parting,heromarine,09.52,heromarine,0
3256,2020,deathaura le,protoss,protoss,neeb,innovation,16.19,innovation,0
3257,2020,deathaura le,terran,terran,innovation,serral,17.30,innovation,1
3258,2020,ice and chrome le,terran,terran,innovation,serral,24.12,serral,0
3259,2020,pillars of gold le,zerg,zerg,serral,innovation,12.27,serral,1
3260,2020,golden wall le,protoss,protoss,trap,liquidclem,10.22,trap,1
3261,2020,pillars of gold le,protoss,protoss,trap,liquidclem,07.32,liquidclem,0
3262,2020,ever dream le,protoss,protoss,trap,liquidclem,09.02,trap,1
3264,2020,eternal empire le,terran,terran,special,maru,07.34,maru,0
3265,2020,deathaura le,terran,terran,special,maru,25.00,maru,0
3266,2020,ever dream le,zerg,zerg,reynor,special,09.49,reynor,1
3267,2020,ice and chrome le,zerg,zerg,reynor,special,18.29,reynor,1
3268,2020,ever dream le,zerg,zerg,serral,risky,02.38,serral,1
3269,2020,submarine le,zerg,zerg,risky,serral,05.32,serral,0
3270,2020,pillars of gold le,zerg,zerg,vanya,blyonfire,10.42,vanya,1
3271,2020,deathaura le,zerg,zerg,blyonfire,vanya,02.43,vanya,0
3272,2020,ever dream le,zerg,zerg,blyonfire,vanya,04.02,blyonfire,1
3273,2020,golden wall le,zerg,zerg,vanya,blyonfire,09.58,vanya,1
3274,2020,eternal empire le,terran,terran,marinelord,denver,18.15,marinelord,1
3275,2020,ice and chrome le,zerg,zerg,denver,marinelord,05.05,denver,1
3276,2020,deathaura le,zerg,zerg,denver,marinelord,11.17,marinelord,0
3277,2020,golden wall le,terran,terran,marinelord,denver,18.00,marinelord,1
3278,2020,ice and chrome le,terran,terran,heromarine,reynor,11.27,reynor,0
3279,2020,ice and chrome le,terran,terran,heromarine,reynor,11.57,reynor,0
3280,2020,deathaura le,terran,terran,heromarine,reynor,15.20,heromarine,1
3281,2020,golden wall le,zerg,zerg,reynor,heromarine,20.13,reynor,1
3282,2020,pillars of gold le,terran,terran,heromarine,reynor,09.28,reynor,0
3283,2020,pillars of gold le,terran,terran,heromarine,reynor,15.35,reynor,0
3284,2020,eternal empire le,terran,terran,heromarine,reynor,11.11,reynor,0
3285,2020,submarine le,terran,terran,liquidclem,liquidmana,08.39,liquidclem,1
3286,2020,ice and chrome le,terran,terran,liquidclem,liquidmana,10.38,liquidclem,1
3287,2020,pillars of gold le,terran,terran,liquidclem,liquidmana,11.26,liquidclem,1
3288,2020,ever dream le,terran,terran,liquidclem,trap,13.50,liquidclem,1
3289,2020,submarine le,terran,terran,liquidclem,trap,13.46,liquidclem,1
3291,2020,pillars of gold le,protoss,protoss,ptitdrogo,sortof,13.32,sortof,0
3292,2020,eternal empire le,zerg,zerg,sortof,ptitdrogo,12.42,ptitdrogo,0
3293,2020,ever dream le,protoss,protoss,ptitdrogo,sortof,08.05,ptitdrogo,1
3294,2020,deathaura le,protoss,protoss,ptitdrogo,sortof,10.49,ptitdrogo,1
3295,2020,pillars of gold le,terran,terran,marinelord,heromarine,05.27,heromarine,0
3296,2020,ever dream le,terran,terran,liquidthermy,lambo,11.50,lambo,0
3297,2020,golden wall le,zerg,zerg,lambo,liquidthermy,13.19,liquidthermy,0
3298,2020,deathaura le,zerg,zerg,lambo,liquidthermy,35.51,liquidthermy,0
3299,2020,submarine le,terran,terran,liquidthermy,lambo,15.12,lambo,0
3300,2020,ice and chrome le,terran,terran,liquidthermy,lambo,05.47,liquidthermy,1
3301,2020,eternal empire le,terran,terran,liquidthermy,liquidclem,04.36,liquidclem,0
3302,2020,ever dream le,terran,terran,liquidthermy,liquidclem,12.06,liquidthermy,1
3303,2020,ice and chrome le,terran,terran,liquidthermy,liquidclem,24.32,liquidclem,0
3304,2020,submarine le,terran,terran,liquidthermy,liquidclem,09.44,liquidclem,0
3305,2020,eternal empire le,protoss,protoss,ptitdrogo,showtime,10.45,showtime,0
3306,2020,deathaura le,protoss,protoss,ptitdrogo,showtime,05.55,showtime,0
3307,2020,ever dream le,protoss,protoss,showtime,ptitdrogo,12.48,ptitdrogo,0
3308,2020,ice and chrome le,protoss,protoss,ptitdrogo,showtime,13.35,ptitdrogo,1
3309,2020,pillars of gold le,protoss,protoss,ptitdrogo,showtime,09.13,ptitdrogo,1
3310,2020,deathaura le,zerg,zerg,serral,reynor,07.49,serral,1
3311,2020,ever dream le,zerg,zerg,reynor,serral,10.56,reynor,1
3312,2020,golden wall le,zerg,zerg,serral,reynor,07.17,reynor,0
3313,2020,ice and chrome le,zerg,zerg,reynor,serral,08.29,reynor,1
3314,2020,deathaura le,zerg,zerg,serral,reynor,13.15,serral,1
3315,2020,submarine le,zerg,zerg,serral,reynor,10.36,serral,1
3316,2020,eternal empire le,zerg,zerg,reynor,serral,08.32,reynor,1
3317,2020,eternal empire le,zerg,zerg,reynor,serral,05.43,reynor,1
3318,2020,ice and chrome le,zerg,zerg,serral,reynor,18.48,reynor,0
3319,2020,pillars of gold le,zerg,zerg,reynor,serral,07.13,serral,0
3320,2020,eternal empire le,terran,terran,soul,geralt,13.41,geralt,0
3321,2020,eternal empire le,terran,terran,heromarine,liquidthermy,17.41,liquidthermy,0
3322,2020,ever dream le,terran,terran,heromarine,liquidthermy,09.59,heromarine,1
3323,2020,deathaura le,terran,terran,liquidthermy,heromarine,05.32,heromarine,0
3324,2020,ice and chrome le,terran,terran,liquidthermy,heromarine,11.01,heromarine,0
3325,2020,eternal empire le,terran,terran,marinelord,heromarine,12.41,heromarine,0
3326,2020,ever dream le,terran,terran,heromarine,marinelord,12.53,heromarine,1
3327,2020,pillars of gold le,zerg,zerg,lambo,vanya,06.59,lambo,1
3328,2020,deathaura le,zerg,zerg,lambo,vanya,02.42,lambo,1
3329,2020,ice and chrome le,zerg,zerg,vanya,lambo,08.41,vanya,1
3330,2020,ever dream le,zerg,zerg,vanya,lambo,06.40,vanya,1
3331,2020,golden wall le,zerg,zerg,lambo,vanya,07.40,vanya,0
3332,2020,ever dream le,zerg,zerg,serral,liquidclem,12.31,serral,1
3333,2020,golden wall le,terran,terran,liquidclem,serral,04.50,liquidclem,1
3334,2020,deathaura le,zerg,zerg,serral,liquidclem,17.03,liquidclem,0
3335,2020,eternal empire le,terran,terran,liquidclem,serral,18.02,serral,0
3336,2020,pillars of gold le,terran,terran,liquidclem,serral,17.39,serral,0
3337,2020,deathaura le,zerg,zerg,reynor,liquidmana,17.55,reynor,1
3338,2020,ice and chrome le,protoss,protoss,liquidmana,reynor,12.03,reynor,0
3339,2020,ever dream le,protoss,protoss,liquidmana,reynor,03.56,reynor,0
3340,2020,eternal empire le,protoss,protoss,liquidmana,vanya,10.14,vanya,0
3341,2020,deathaura le,protoss,protoss,liquidmana,vanya,11.12,liquidmana,1
3342,2020,ever dream le,protoss,protoss,liquidmana,vanya,05.20,vanya,0
3343,2020,ice and chrome le,protoss,protoss,liquidmana,vanya,06.18,liquidmana,1
3344,2020,pillars of gold le,protoss,protoss,liquidmana,vanya,08.50,liquidmana,1
3345,2020,deathaura le,terran,terran,soul,geralt,25.04,soul,1
3346,2020,ice and chrome le,protoss,protoss,geralt,soul,10.31,soul,0
3347,2020,pillars of gold le,protoss,protoss,geralt,soul,15.15,soul,0
3348,2020,eternal empire le,terran,terran,heromarine,ptitdrogo,21.23,heromarine,1
3349,2020,pillars of gold le,terran,terran,heromarine,ptitdrogo,12.16,ptitdrogo,0
3350,2020,deathaura le,terran,terran,heromarine,ptitdrogo,10.31,ptitdrogo,0
3351,2020,ever dream le,terran,terran,heromarine,ptitdrogo,11.32,heromarine,1
3352,2020,ice and chrome le,terran,terran,heromarine,ptitdrogo,12.12,heromarine,1
3353,2020,ever dream le,protoss,protoss,rail,lambo,07.51,lambo,0
3354,2020,pillars of gold le,protoss,protoss,rail,lambo,10.53,lambo,0
3355,2020,golden wall le,terran,terran,liquidclem,reynor,30.27,liquidclem,1
3356,2020,ever dream le,terran,terran,liquidclem,reynor,14.00,reynor,0
3357,2020,eternal empire le,terran,terran,liquidclem,reynor,16.41,reynor,0
3358,2020,pillars of gold le,zerg,zerg,reynor,liquidclem,07.50,reynor,1
3359,2020,ice and chrome le,zerg,zerg,sortof,liquidmana,07.54,liquidmana,0
3360,2020,deathaura le,terran,terran,soul,liquidmana,09.58,soul,1
3361,2020,ever dream le,protoss,protoss,liquidmana,soul,10.12,liquidmana,1
3362,2020,eternal empire le,protoss,protoss,liquidmana,soul,23.20,soul,0
3363,2020,pillars of gold le,terran,terran,soul,liquidmana,13.26,liquidmana,0
3364,2020,submarine le,terran,terran,soul,liquidmana,16.50,liquidmana,0
3365,2020,pillars of gold le,zerg,zerg,serral,showtime,24.52,serral,1
3366,2020,eternal empire le,protoss,protoss,showtime,serral,17.19,serral,0
3367,2020,golden wall le,zerg,zerg,serral,showtime,07.18,showtime,0
3368,2020,ice and chrome le,zerg,zerg,serral,showtime,08.00,showtime,0
3369,2020,ever dream le,zerg,zerg,serral,showtime,07.47,serral,1
3370,2020,eternal empire le,zerg,zerg,agoelazer,goblin,20.29,goblin,0
3371,2020,ever dream le,zerg,zerg,agoelazer,goblin,13.29,goblin,0
3372,2020,eternal empire le,zerg,zerg,sortof,agoelazer,09.36,sortof,1
3373,2020,pillars of gold le,zerg,zerg,sortof,agoelazer,06.19,sortof,1
3377,2020,ever dream le,terran,terran,heromarine,geralt,10.50,heromarine,1
3378,2020,eternal empire le,terran,terran,heromarine,geralt,20.52,geralt,0
3379,2020,deathaura le,terran,terran,heromarine,geralt,13.35,heromarine,1
3380,2020,ever dream le,terran,terran,liquidthermy,geralt,07.35,liquidthermy,1
3381,2020,deathaura le,terran,terran,liquidthermy,geralt,09.32,liquidthermy,1
3382,2020,deathaura le,protoss,protoss,liquidmana,goblin,09.11,liquidmana,1
3383,2020,ever dream le,protoss,protoss,liquidmana,goblin,08.54,liquidmana,1
3384,2020,eternal empire le,terran,terran,soul,hellraiser,11.02,soul,1
3385,2020,ever dream le,protoss,protoss,hellraiser,soul,09.31,soul,0
3386,2020,ice and chrome le,terran,terran,heromarine,tlharstem,12.04,heromarine,1
3387,2020,deathaura le,terran,terran,heromarine,tlharstem,11.28,heromarine,1
3388,2020,golden wall le,terran,terran,marinelord,lambo,18.42,lambo,0
3389,2020,pillars of gold le,terran,terran,marinelord,lambo,14.12,lambo,0
3392,2020,ever dream le,zerg,zerg,sortof,liquidmana,09.09,liquidmana,0
3393,2020,eternal empire le,zerg,zerg,serral,rail,10.46,serral,1
3394,2020,golden wall le,zerg,zerg,serral,rail,12.37,serral,1
3395,2021,2000 atmospheres le,protoss,protoss,gungfubanda,kas,07.33,gungfubanda,1
3396,2021,blackburn le,protoss,protoss,gungfubanda,kas,09.19,gungfubanda,1
3397,2021,romanticide le,protoss,protoss,gungfubanda,krystianer,19.34,gungfubanda,1
3398,2021,2000 atmospheres le,protoss,protoss,gungfubanda,krystianer,07.16,krystianer,0
3399,2021,jagannatha le,protoss,protoss,gungfubanda,krystianer,05.11,krystianer,0
3400,2021,2000 atmospheres le,protoss,protoss,showtime,gungfubanda,05.26,showtime,1
3401,2021,jagannatha le,protoss,protoss,showtime,gungfubanda,15.29,showtime,1
3402,2021,2000 atmospheres le,terran,terran,kas,harstem,09.28,kas,1
3403,2021,oxide le,terran,terran,kas,harstem,14.03,harstem,0
3404,2021,blackburn le,terran,terran,kas,harstem,13.24,harstem,0
3405,2021,romanticide le,protoss,protoss,krystianer,harstem,06.26,harstem,0
3406,2021,blackburn le,zerg,zerg,sortof,harstem,12.49,harstem,0
3407,2021,2000 atmospheres le,protoss,protoss,harstem,sortof,11.02,harstem,1
3408,2021,romanticide le,protoss,protoss,mana,krystianer,13.24,mana,1
3409,2021,jagannatha le,protoss,protoss,mana,krystianer,05.23,krystianer,0
3410,2021,beckett industries le,protoss,protoss,mana,krystianer,08.36,mana,1
3411,2021,lightshade le,zerg,zerg,reynor,krystianer,09.52,reynor,1
3412,2021,2000 atmospheres le,zerg,zerg,reynor,krystianer,04.23,reynor,1
3413,2021,2000 atmospheres le,protoss,protoss,krystianer,sortof,07.01,krystianer,1
3414,2021,jagannatha le,zerg,zerg,sortof,mana,08.44,mana,0
3415,2021,blackburn le,zerg,zerg,sortof,mana,17.07,mana,0
3416,2021,blackburn le,zerg,zerg,reynor,showtime,30.27,reynor,1
3417,2021,jagannatha le,zerg,zerg,reynor,showtime,16.55,showtime,0
3418,2021,2000 atmospheres le,protoss,protoss,showtime,sortof,11.07,showtime,1
3419,2021,jagannatha le,protoss,protoss,showtime,sortof,23.50,showtime,1
3420,2020,ice and chrome le,zerg,zerg,reynor,agoelazer,08.23,reynor,1
3421,2020,ever dream le,zerg,zerg,agoelazer,reynor,05.17,reynor,0
3422,2020,ice and chrome le,zerg,zerg,blyonfire,gungfubanda,19.32,blyonfire,1
3423,2020,ever dream le,zerg,zerg,blyonfire,gungfubanda,13.01,gungfubanda,0
3424,2020,pillars of gold le,zerg,zerg,blyonfire,gungfubanda,31.19,blyonfire,1
3427,2020,eternal empire le,terran,terran,liquidthermy,bratok,09.43,liquidthermy,1
3429,2020,pillars of gold le,zerg,zerg,denver,kas,14.48,denver,1
3430,2020,pillars of gold le,zerg,zerg,denver,kas,10.34,denver,1
3431,2020,ever dream le,protoss,protoss,geralt,tlharstem,27.22,tlharstem,0
3432,2020,ice and chrome le,protoss,protoss,geralt,tlharstem,15.33,geralt,1
3433,2020,deathaura le,protoss,protoss,geralt,tlharstem,16.22,geralt,1
3434,2020,eternal empire le,terran,terran,heromarine,shadown,15.23,shadown,0
3435,2020,ever dream le,terran,terran,heromarine,shadown,09.56,heromarine,1
3436,2020,ice and chrome le,terran,terran,heromarine,shadown,10.03,heromarine,1
3437,2020,pillars of gold le,terran,terran,marinelord,skillous,13.25,skillous,0
3438,2020,eternal empire le,terran,terran,marinelord,skillous,13.11,skillous,0
3439,2020,ice and chrome le,zerg,zerg,serral,skillous,12.42,serral,1
3440,2020,submarine le,zerg,zerg,serral,skillous,08.59,serral,1
3441,2020,eternal empire le,terran,terran,ziggy,shadown,17.46,ziggy,1
3442,2020,pillars of gold le,terran,terran,ziggy,shadown,10.20,shadown,0
3445,2020,pillars of gold le,zerg,zerg,agoelazer,dns,15.02,agoelazer,1
3446,2020,ever dream le,zerg,zerg,agoelazer,dns,11.33,agoelazer,1
3448,2020,ever dream le,protoss,protoss,dns,art,09.54,dns,1
3450,2020,eternal empire le,protoss,protoss,shadown,bratok,14.32,bratok,0
3452,2020,submarine le,protoss,protoss,shadown,bratok,10.51,shadown,1
3455,2020,golden wall le,protoss,protoss,shadown,geralt,12.04,shadown,1
3456,2020,ice and chrome le,protoss,protoss,shadown,geralt,21.26,shadown,1
3457,2020,pillars of gold le,zerg,zerg,vanya,goblin,08.35,vanya,1
3458,2020,ever dream le,protoss,protoss,goblin,vanya,04.37,vanya,0
3459,2020,submarine le,terran,terran,kas,liquidclem,18.00,liquidclem,0
3460,2020,ever dream le,terran,terran,kas,liquidclem,09.30,liquidclem,0
3461,2020,eternal empire le,protoss,protoss,showtime,kas,13.39,showtime,1
3465,2020,ice and chrome le,protoss,protoss,tlharstem,liquidthermy,07.49,liquidthermy,0
3466,2020,ever dream le,protoss,protoss,tlharstem,liquidthermy,09.32,liquidthermy,0
3467,2020,ice and chrome le,protoss,protoss,shadown,ziggy,10.19,shadown,1
3468,2020,deathaura le,zerg,zerg,sortof,vanya,10.46,vanya,0
3469,2020,ever dream le,zerg,zerg,vanya,sortof,03.31,vanya,1
3470,2020,pillars of gold le,terran,terran,kas,blyonfire,11.31,kas,1
3471,2020,golden wall le,zerg,zerg,blyonfire,kas,18.13,blyonfire,1
3472,2020,eternal empire le,protoss,protoss,liquidmana,dns,12.34,liquidmana,1
3473,2020,ice and chrome le,protoss,protoss,liquidmana,dns,13.32,dns,0
3474,2020,ever dream le,protoss,protoss,liquidmana,dns,11.24,dns,0
3475,2020,golden wall le,zerg,zerg,reynor,dns,08.01,reynor,1
3476,2020,eternal empire le,protoss,protoss,dns,reynor,11.34,reynor,0
3477,2020,eternal empire le,zerg,zerg,vanya,dns,08.07,vanya,1
3478,2020,pillars of gold le,zerg,zerg,vanya,dns,10.24,dns,0
3479,2020,deathaura le,zerg,zerg,vanya,dns,11.34,vanya,1
3480,2020,ice and chrome le,zerg,zerg,reynor,goblin,09.07,reynor,1
3481,2020,submarine le,zerg,zerg,reynor,goblin,07.23,reynor,1
3482,2020,deathaura le,protoss,protoss,showtime,kas,26.50,showtime,1
3483,2020,golden wall le,zerg,zerg,lambo,soul,16.36,lambo,1
3484,2020,deathaura le,terran,terran,soul,lambo,15.00,lambo,0
3485,2020,submarine le,terran,terran,liquidthermy,ziggy,04.26,liquidthermy,1
3486,2020,eternal empire le,terran,terran,liquidthermy,ziggy,04.12,liquidthermy,1
3487,2020,eternal empire le,terran,terran,soul,rail,24.09,soul,1
3488,2020,ever dream le,terran,terran,soul,rail,14.15,rail,0
3489,2020,pillars of gold le,terran,terran,soul,rail,12.04,soul,1
3490,2020,eternal empire le,zerg,zerg,serral,soul,11.22,serral,1
3491,2020,deathaura le,terran,terran,soul,serral,17.49,serral,0
3492,2020,ever dream le,protoss,protoss,tlharstem,shadown,08.09,shadown,0
3493,2020,deathaura le,protoss,protoss,tlharstem,shadown,12.05,tlharstem,1
3494,2020,ice and chrome le,protoss,protoss,tlharstem,shadown,20.31,tlharstem,1
3498,2020,ever dream le,zerg,zerg,denver,blyonfire,06.20,blyonfire,0
3499,2020,deathaura le,zerg,zerg,denver,blyonfire,13.42,denver,1
3500,2020,ice and chrome le,zerg,zerg,denver,blyonfire,09.35,denver,1
3501,2020,ever dream le,zerg,zerg,blyonfire,kas,16.25,blyonfire,1
3502,2020,ever dream le,terran,terran,heromarine,bratok,04.12,bratok,0
3503,2020,eternal empire le,terran,terran,heromarine,bratok,14.21,bratok,0
3504,2020,submarine le,protoss,protoss,dns,goblin,10.58,goblin,0
3505,2020,ever dream le,protoss,protoss,dns,goblin,13.13,dns,1
3506,2020,eternal empire le,protoss,protoss,goblin,dns,04.42,dns,0
3507,2020,golden wall le,zerg,zerg,sortof,dns,05.10,dns,0
3508,2020,ice and chrome le,protoss,protoss,dns,sortof,43.56,sortof,0
3509,2020,ever dream le,zerg,zerg,lambo,gostephano,05.40,gostephano,0
3510,2020,deathaura le,zerg,zerg,gostephano,lambo,08.03,gostephano,1
3511,2020,pillars of gold le,zerg,zerg,lambo,hellraiser,08.33,lambo,1
3512,2020,ever dream le,protoss,protoss,hellraiser,lambo,12.38,lambo,0
3513,2020,submarine le,zerg,zerg,reynor,liquidmana,11.23,reynor,1
3514,2020,ever dream le,protoss,protoss,liquidmana,reynor,08.38,liquidmana,1
3515,2020,eternal empire le,zerg,zerg,reynor,liquidmana,16.37,reynor,1
3516,2020,eternal empire le,protoss,protoss,liquidmana,vanya,10.38,liquidmana,1
3517,2020,deathaura le,protoss,protoss,liquidmana,vanya,04.47,liquidmana,1
3518,2020,ice and chrome le,zerg,zerg,serral,marinelord,34.00,serral,1
3519,2020,deathaura le,zerg,zerg,serral,marinelord,18.33,serral,1
3520,2020,pillars of gold le,zerg,zerg,agoelazer,liquidmana,06.13,liquidmana,0
3521,2020,eternal empire le,zerg,zerg,agoelazer,liquidmana,11.50,liquidmana,0
3522,2020,pillars of gold le,zerg,zerg,denver,arctur,11.40,denver,1
3524,2020,golden wall le,terran,terran,liquidclem,blyonfire,06.25,liquidclem,1
3525,2020,ever dream le,zerg,zerg,blyonfire,liquidclem,13.32,liquidclem,0
3527,2020,eternal empire le,protoss,protoss,tlharstem,bratok,12.36,tlharstem,1
3528,2020,ever dream le,protoss,protoss,dns,sortof,13.28,dns,1
3529,2020,deathaura le,protoss,protoss,geralt,ptitdrogo,10.15,ptitdrogo,0
3530,2020,eternal empire le,protoss,protoss,ptitdrogo,geralt,15.31,geralt,0
3531,2020,ice and chrome le,protoss,protoss,ptitdrogo,geralt,07.36,geralt,0
3532,2020,deathaura le,protoss,protoss,gungfubanda,kas,14.21,gungfubanda,1
3533,2020,eternal empire le,protoss,protoss,gungfubanda,kas,14.53,gungfubanda,1
3534,2020,ever dream le,protoss,protoss,skillous,hellraiser,04.50,skillous,1
3535,2020,eternal empire le,protoss,protoss,hellraiser,skillous,09.25,hellraiser,1
3536,2020,deathaura le,protoss,protoss,skillous,hellraiser,10.07,skillous,1
3537,2020,ice and chrome le,terran,terran,heromarine,liquidthermy,26.30,liquidthermy,0
3538,2020,eternal empire le,terran,terran,heromarine,liquidthermy,04.20,heromarine,1
3539,2020,ever dream le,terran,terran,heromarine,liquidthermy,06.54,heromarine,1
3540,2020,ever dream le,terran,terran,marinelord,soul,13.30,marinelord,1
3541,2020,eternal empire le,terran,terran,marinelord,soul,03.26,marinelord,1
3542,2020,ice and chrome le,protoss,protoss,shadown,ptitdrogo,08.35,shadown,1
3543,2020,eternal empire le,protoss,protoss,ptitdrogo,shadown,09.40,ptitdrogo,1
3544,2020,deathaura le,protoss,protoss,shadown,ptitdrogo,07.58,ptitdrogo,0
3545,2020,ever dream le,zerg,zerg,agoelazer,vanya,04.13,vanya,0
3546,2020,deathaura le,zerg,zerg,agoelazer,vanya,10.05,agoelazer,1
3547,2020,ice and chrome le,zerg,zerg,agoelazer,vanya,11.24,agoelazer,1
3548,2020,ever dream le,protoss,protoss,showtime,arctur,11.06,showtime,1
3549,2020,pillars of gold le,protoss,protoss,showtime,arctur,12.47,showtime,1
3551,2020,eternal empire le,protoss,protoss,geralt,bratok,17.48,geralt,1
3552,2020,ever dream le,protoss,protoss,geralt,bratok,12.11,geralt,1
3553,2020,eternal empire le,protoss,protoss,ptitdrogo,bratok,07.37,ptitdrogo,1
3555,2020,deathaura le,protoss,protoss,hellraiser,gostephano,12.07,gostephano,0
3556,2020,eternal empire le,zerg,zerg,gostephano,hellraiser,13.05,gostephano,1
3557,2020,ever dream le,zerg,zerg,gostephano,soul,07.19,soul,0
3558,2020,golden wall le,zerg,zerg,gostephano,soul,36.14,soul,0
3559,2020,ever dream le,zerg,zerg,lambo,skillous,11.35,lambo,1
3560,2020,pillars of gold le,zerg,zerg,lambo,skillous,08.48,lambo,1
3561,2020,ever dream le,terran,terran,liquidclem,showtime,10.56,showtime,0
3562,2020,golden wall le,protoss,protoss,showtime,liquidclem,22.16,liquidclem,0
3563,2020,pillars of gold le,protoss,protoss,showtime,liquidclem,07.08,liquidclem,0
3564,2020,deathaura le,protoss,protoss,tlharstem,ptitdrogo,14.08,ptitdrogo,0
3565,2020,pillars of gold le,protoss,protoss,tlharstem,ptitdrogo,09.19,ptitdrogo,0
3566,2020,eternal empire le,protoss,protoss,ptitdrogo,ziggy,08.29,ptitdrogo,1
3567,2020,ice and chrome le,protoss,protoss,ptitdrogo,ziggy,07.49,ptitdrogo,1
3568,2020,ever dream le,zerg,zerg,reynor,sortof,07.09,reynor,1
3569,2020,pillars of gold le,zerg,zerg,reynor,sortof,06.36,reynor,1
3570,2020,ice and chrome le,zerg,zerg,blyonfire,arctur,11.23,blyonfire,1
3571,2020,eternal empire le,zerg,zerg,blyonfire,arctur,16.03,arctur,0
3574,2020,eternal empire le,protoss,protoss,gungfubanda,arctur,12.11,gungfubanda,1
3577,2020,eternal empire le,terran,terran,liquidclem,arctur,22.30,liquidclem,1
3578,2020,deathaura le,zerg,zerg,reynor,art,10.55,reynor,1
3579,2020,ever dream le,zerg,zerg,reynor,art,03.35,reynor,1
3581,2020,golden wall le,zerg,zerg,denver,liquidclem,07.21,liquidclem,0
3582,2020,pillars of gold le,terran,terran,liquidclem,denver,12.18,liquidclem,1
3583,2020,ever dream le,protoss,protoss,goblin,sortof,07.06,sortof,0
3584,2020,ice and chrome le,protoss,protoss,goblin,sortof,11.59,sortof,0
3585,2020,pillars of gold le,protoss,protoss,hellraiser,marinelord,13.32,marinelord,0
3586,2020,ever dream le,protoss,protoss,hellraiser,marinelord,10.07,hellraiser,1
3587,2020,deathaura le,protoss,protoss,hellraiser,marinelord,18.04,hellraiser,1
3588,2020,ever dream le,protoss,protoss,hellraiser,rail,05.43,rail,0
3589,2020,eternal empire le,protoss,protoss,hellraiser,rail,16.37,hellraiser,1
3590,2020,deathaura le,protoss,protoss,hellraiser,rail,10.37,hellraiser,1
3591,2020,submarine le,zerg,zerg,serral,lambo,09.27,lambo,0
